|6.6.6
mars_bf97_2.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          13
P(bar)         T(K)           Pl             O              Opx            Cpx            Sp             Gt             Wad            Ring           ca-pv          Wus            Pv            
  190301.        2072.32        100.000        100.000        100.000        100.000        100.000        100.000        60.4729        60.4729                 NaN            NaN            NaN
  190401.        2072.34        100.000        100.000        100.000        100.000        100.000        100.000        60.4729        60.4729                 NaN            NaN            NaN
  190501.        2072.36        100.000        100.000        100.000        100.000        100.000        100.000        60.4730        60.4730                 NaN            NaN            NaN
  190601.        2072.39        100.000        100.000        100.000        100.000        100.000        100.000        60.4730        60.4730                 NaN            NaN            NaN
  190701.        2072.41        100.000        100.000        100.000        100.000        100.000        100.000        60.4730        60.4730                 NaN            NaN            NaN
  190801.        2072.43        100.000        100.000        100.000        100.000        100.000        100.000        60.4731        60.4731                 NaN            NaN            NaN
  190901.        2072.45        100.000        100.000        100.000        100.000        100.000        100.000        60.4731        60.4731                 NaN            NaN            NaN
  191001.        2072.48        100.000        100.000        100.000        100.000        100.000        100.000        60.4731        60.4731                 NaN            NaN            NaN
  191101.        2072.50        100.000        100.000        100.000        100.000        100.000        100.000        60.4732        60.4732                 NaN            NaN            NaN
  191201.        2072.52        100.000        100.000        100.000        100.000        100.000        100.000        60.4732        60.4732                 NaN            NaN            NaN
  191301.        2072.54        100.000        100.000        100.000        100.000        100.000        100.000        60.4733        60.4733                 NaN            NaN            NaN
  191401.        2072.56        100.000        100.000        100.000        100.000        100.000        100.000        60.4733        60.4733                 NaN            NaN            NaN
  191501.        2072.58        100.000        100.000        100.000        100.000        100.000        100.000        60.4733        60.4733                 NaN            NaN            NaN
  191601.        2072.61        100.000        100.000        100.000        100.000        100.000        100.000        60.4734        60.4734                 NaN            NaN            NaN
  191701.        2072.63        100.000        100.000        100.000        100.000        100.000        100.000        60.4734        60.4734                 NaN            NaN            NaN
  191801.        2072.65        100.000        100.000        100.000        100.000        100.000        100.000        60.4734        60.4734                 NaN            NaN            NaN
  191901.        2072.67        100.000        100.000        100.000        100.000        100.000        100.000        60.4735        60.4735                 NaN            NaN            NaN
  192001.        2072.69        100.000        100.000        100.000        100.000        100.000        100.000        60.4735        60.4735                 NaN            NaN            NaN
  192101.        2072.71        100.000        100.000        100.000        100.000        100.000        100.000        60.4735        60.4735                 NaN            NaN            NaN
  192201.        2072.73        100.000        100.000        100.000        100.000        100.000        100.000        60.4736        60.4736                 NaN            NaN            NaN
  192301.        2072.75        100.000        100.000        100.000        100.000        100.000        100.000        60.4736        60.4736                 NaN            NaN            NaN
  192401.        2072.77        100.000        100.000        100.000        100.000        100.000        100.000        60.4737        60.4737                 NaN            NaN            NaN
  192501.        2072.79        100.000        100.000        100.000        100.000        100.000        100.000        60.4739        60.4739                 NaN            NaN            NaN
  192601.        2072.81        100.000        100.000        100.000        100.000        100.000        100.000        60.4739        60.4739                 NaN            NaN            NaN
  192701.        2072.83        100.000        100.000        100.000        100.000        100.000        100.000        60.4740        60.4740                 NaN            NaN            NaN
  192801.        2072.85        100.000        100.000        100.000        100.000        100.000        100.000        60.4738        60.4738                 NaN            NaN            NaN
  192901.        2072.87        100.000        100.000        100.000        100.000        100.000        100.000        60.4739        60.4739                 NaN            NaN            NaN
  193001.        2072.89        100.000        100.000        100.000        100.000        100.000        100.000        60.4739        60.4739                 NaN            NaN            NaN
  193101.        2072.91        100.000        100.000        100.000        100.000        100.000        100.000        60.4739        60.4739                 NaN            NaN            NaN
  193201.        2072.93        100.000        100.000        100.000        100.000        100.000        100.000        60.4740        60.4740                 NaN            NaN            NaN
  193301.        2072.94        100.000        100.000        100.000        100.000        100.000        100.000        60.4740        60.4740                 NaN            NaN            NaN
  193401.        2072.96        100.000        100.000        100.000        100.000        100.000        100.000        60.4740        60.4740                 NaN            NaN            NaN
  193501.        2072.98        100.000        100.000        100.000        100.000        100.000        100.000        60.4741        60.4741                 NaN            NaN            NaN
  193601.        2073.00        100.000        100.000        100.000        100.000        100.000        100.000        60.4741        60.4741                 NaN            NaN            NaN
  193701.        2073.02        100.000        100.000        100.000        100.000        100.000        100.000        60.4741        60.4741                 NaN            NaN            NaN
  193801.        2073.04        100.000        100.000        100.000        100.000        100.000        100.000        60.4742        60.4742                 NaN            NaN            NaN
  193901.        2073.05        100.000        100.000        100.000        100.000        100.000        100.000        60.4742        60.4742                 NaN            NaN            NaN
  194001.        2073.07        100.000        100.000        100.000        100.000        100.000        100.000        60.4742        60.4742                 NaN            NaN            NaN
  194101.        2073.09        100.000        100.000        100.000        100.000        100.000        100.000        60.4742        60.4742                 NaN            NaN            NaN
  194201.        2073.11        100.000        100.000        100.000        100.000        100.000        100.000        60.4743        60.4743                 NaN            NaN            NaN
  194301.        2073.12        100.000        100.000        100.000        100.000        100.000        100.000        60.4743        60.4743                 NaN            NaN            NaN
  194401.        2073.14        100.000        100.000        100.000        100.000        100.000        100.000        60.4743        60.4743                 NaN            NaN            NaN
  194501.        2073.16        100.000        100.000        100.000        100.000        100.000        100.000        60.4744        60.4744                 NaN            NaN            NaN
  194601.        2073.18        100.000        100.000        100.000        100.000        100.000        100.000        60.4744        60.4744                 NaN            NaN            NaN
  194701.        2073.19        100.000        100.000        100.000        100.000        100.000        100.000        60.4745        60.4745                 NaN            NaN            NaN
  194801.        2073.21        100.000        100.000        100.000        100.000        100.000        100.000        60.4745        60.4745                 NaN            NaN            NaN
  194901.        2073.23        100.000        100.000        100.000        100.000        100.000        100.000        60.4745        60.4745                 NaN            NaN            NaN
  195001.        2073.24        100.000        100.000        100.000        100.000        100.000        100.000        60.4746        60.4746                 NaN            NaN            NaN
  195101.        2073.26        100.000        100.000        100.000        100.000        100.000        100.000        60.4746        60.4746                 NaN            NaN            NaN
  195201.        2073.28        100.000        100.000        100.000        100.000        100.000        100.000        60.4746        60.4746                 NaN            NaN            NaN
  195301.        2073.29        100.000        100.000        100.000        100.000        100.000        100.000        60.4747        60.4747                 NaN            NaN            NaN
  195401.        2073.31        100.000        100.000        100.000        100.000        100.000        100.000        60.4747        60.4747                 NaN            NaN            NaN
  195501.        2073.32        100.000        100.000        100.000        100.000        100.000        100.000        60.4747        60.4747                 NaN            NaN            NaN
  195601.        2073.34        100.000        100.000        100.000        100.000        100.000        100.000        60.4748        60.4748                 NaN            NaN            NaN
  195701.        2073.35        100.000        100.000        100.000        100.000        100.000        100.000        60.4748        60.4748                 NaN            NaN            NaN
  195801.        2073.37        100.000        100.000        100.000        100.000        100.000        100.000        60.4749        60.4749                 NaN            NaN            NaN
  195901.        2073.39        100.000        100.000        100.000        100.000        100.000        100.000        60.4749        60.4749                 NaN            NaN            NaN
  196001.        2073.40        100.000        100.000        100.000        100.000        100.000        100.000        60.4749        60.4749                 NaN            NaN            NaN
  196101.        2073.42        100.000        100.000        100.000        100.000        100.000        100.000        60.4750        60.4750                 NaN            NaN            NaN
  196201.        2073.43        100.000        100.000        100.000        100.000        100.000        100.000        60.4750        60.4750                 NaN            NaN            NaN
  196301.        2073.45        100.000        100.000        100.000        100.000        100.000        100.000        60.4750        60.4750                 NaN            NaN            NaN
  196401.        2073.46        100.000        100.000        100.000        100.000        100.000        100.000        60.4750        60.4750                 NaN            NaN            NaN
  196501.        2073.48        100.000        100.000        100.000        100.000        100.000        100.000        60.4751        60.4751                 NaN            NaN            NaN
  196601.        2073.49        100.000        100.000        100.000        100.000        100.000        100.000        60.4751        60.4751                 NaN            NaN            NaN
  196701.        2073.50        100.000        100.000        100.000        100.000        100.000        100.000        60.4752        60.4752                 NaN            NaN            NaN
  196801.        2073.52        100.000        100.000        100.000        100.000        100.000        100.000        60.4752        60.4752                 NaN            NaN            NaN
  196901.        2073.53        100.000        100.000        100.000        100.000        100.000        100.000        60.4752        60.4752                 NaN            NaN            NaN
  197001.        2073.55        100.000        100.000        100.000        100.000        100.000        100.000        60.4753        60.4753                 NaN            NaN            NaN
  197101.        2073.56        100.000        100.000        100.000        100.000        100.000        100.000        60.4753        60.4753                 NaN            NaN            NaN
  197201.        2073.57        100.000        100.000        100.000        100.000        100.000        100.000        60.4753        60.4753                 NaN            NaN            NaN
  197301.        2073.59        100.000        100.000        100.000        100.000        100.000        100.000        60.4754        60.4754                 NaN            NaN            NaN
  197401.        2073.60        100.000        100.000        100.000        100.000        100.000        100.000        60.4754        60.4754                 NaN            NaN            NaN
  197501.        2073.62        100.000        100.000        100.000        100.000        100.000        100.000        60.4754        60.4754                 NaN            NaN            NaN
  197601.        2073.63        100.000        100.000        100.000        100.000        100.000        100.000        60.4755        60.4755                 NaN            NaN            NaN
  197701.        2073.64        100.000        100.000        100.000        100.000        100.000        100.000        60.4755        60.4755                 NaN            NaN            NaN
  197801.        2073.66        100.000        100.000        100.000        100.000        100.000        100.000        60.4755        60.4755                 NaN            NaN            NaN
  197901.        2073.67        100.000        100.000        100.000        100.000        100.000        100.000        60.4756        60.4756                 NaN            NaN            NaN
  198001.        2073.68        100.000        100.000        100.000        100.000        100.000        100.000        60.4756        60.4756                 NaN            NaN            NaN
  198101.        2073.70        100.000        100.000        100.000        100.000        100.000        100.000        60.4756        60.4756                 NaN            NaN            NaN
  198201.        2073.71        100.000        100.000        100.000        100.000        100.000        100.000        60.4757        60.4757                 NaN            NaN            NaN
  198301.        2073.72        100.000        100.000        100.000        100.000        100.000        100.000        60.4757        60.4757                 NaN            NaN            NaN
  198401.        2073.73        100.000        100.000        100.000        100.000        100.000        100.000        60.4757        60.4757                 NaN            NaN            NaN
  198501.        2073.75        100.000        100.000        100.000        100.000        100.000        100.000        60.4757        60.4757                 NaN            NaN            NaN
  198601.        2073.76        100.000        100.000        100.000        100.000        100.000        100.000        60.4758        60.4758                 NaN            NaN            NaN
  198701.        2073.77        100.000        100.000        100.000        100.000        100.000        100.000        60.4758        60.4758                 NaN            NaN            NaN
  198801.        2073.78        100.000        100.000        100.000        100.000        100.000        100.000        60.4758        60.4758                 NaN            NaN            NaN
  198901.        2073.80        100.000        100.000        100.000        100.000        100.000        100.000        60.4759        60.4759                 NaN            NaN            NaN
  199001.        2073.81        100.000        100.000        100.000        100.000        100.000        100.000        60.4759        60.4759                 NaN            NaN            NaN
  199101.        2073.82        100.000        100.000        100.000        100.000        100.000        100.000        60.4759        60.4759                 NaN            NaN            NaN
  199201.        2073.83        100.000        100.000        100.000        100.000        100.000        100.000        60.4760        60.4760                 NaN            NaN            NaN
  199301.        2073.84        100.000        100.000        100.000        100.000        100.000        100.000        60.4761        60.4761                 NaN            NaN            NaN
  199401.        2073.86        100.000        100.000        100.000        100.000        100.000        100.000        60.4761        60.4761                 NaN            NaN            NaN
  199501.        2073.87        100.000        100.000        100.000        100.000        100.000        100.000        60.4761        60.4761                 NaN            NaN            NaN
  199601.        2073.88        100.000        100.000        100.000        100.000        100.000        100.000        60.4762        60.4762                 NaN            NaN            NaN
  199701.        2073.89        100.000        100.000        100.000        100.000        100.000        100.000        60.4762        60.4762                 NaN            NaN            NaN
  199801.        2073.90        100.000        100.000        100.000        100.000        100.000        100.000        60.4762        60.4762                 NaN            NaN            NaN
  199901.        2073.91        100.000        100.000        100.000        100.000        100.000        100.000        60.4763        60.4763                 NaN            NaN            NaN
  200001.        2073.93        100.000        100.000        100.000        100.000        100.000        100.000        60.4763        60.4763                 NaN            NaN            NaN
  200101.        2073.94        100.000        100.000        100.000        100.000        100.000        100.000        60.4763        60.4763                 NaN            NaN            NaN
  200201.        2073.95        100.000        100.000        100.000        100.000        100.000        100.000        60.4764        60.4764                 NaN            NaN            NaN
  200301.        2073.96        100.000        100.000        100.000        100.000        100.000        100.000        60.4764        60.4764                 NaN            NaN            NaN
  200401.        2073.97        100.000        100.000        100.000        100.000        100.000        100.000        60.4764        60.4764                 NaN            NaN            NaN
  200501.        2073.98        100.000        100.000        100.000        100.000        100.000        100.000        60.4765        60.4765                 NaN            NaN            NaN
  200601.        2073.99        100.000        100.000        100.000        100.000        100.000        100.000        60.4765        60.4765                 NaN            NaN            NaN
  200701.        2074.00        100.000        100.000        100.000        100.000        100.000        100.000        60.4765        60.4765                 NaN            NaN            NaN
  200801.        2074.01        100.000        100.000        100.000        100.000        100.000        100.000        60.4766        60.4766                 NaN            NaN            NaN
  200901.        2074.02        100.000        100.000        100.000        100.000        100.000        100.000        60.4766        60.4766                 NaN            NaN            NaN
  201001.        2074.03        100.000        100.000        100.000        100.000        100.000        100.000        60.4766        60.4766                 NaN            NaN            NaN
  201101.        2074.05        100.000        100.000        100.000        100.000        100.000        100.000        60.4767        60.4767                 NaN            NaN            NaN
  201201.        2074.06        100.000        100.000        100.000        100.000        100.000        100.000        60.4767        60.4767                 NaN            NaN            NaN
  201301.        2074.07        100.000        100.000        100.000        100.000        100.000        100.000        60.4767        60.4767                 NaN            NaN            NaN
  201401.        2074.08        100.000        100.000        100.000        100.000        100.000        100.000        60.4767        60.4767                 NaN            NaN            NaN
  201501.        2074.09        100.000        100.000        100.000        100.000        100.000        100.000        60.4768        60.4768                 NaN            NaN            NaN
  201601.        2074.10        100.000        100.000        100.000        100.000        100.000        100.000        60.4768        60.4768                 NaN            NaN            NaN
  201701.        2074.11        100.000        100.000        100.000        100.000        100.000        100.000        60.4769        60.4769                 NaN            NaN            NaN
  201801.        2074.12        100.000        100.000        100.000        100.000        100.000        100.000        60.4769        60.4769                 NaN            NaN            NaN
  201901.        2074.13        100.000        100.000        100.000        100.000        100.000        100.000        60.4769        60.4769                 NaN            NaN            NaN
  202001.        2074.14        100.000        100.000        100.000        100.000        100.000        100.000        60.4769        60.4769                 NaN            NaN            NaN
  202101.        2074.15        100.000        100.000        100.000        100.000        100.000        100.000        60.4770        60.4770                 NaN            NaN            NaN
  202201.        2074.16        100.000        100.000        100.000        100.000        100.000        100.000        60.4770        60.4770                 NaN            NaN            NaN
  202301.        2074.17        100.000        100.000        100.000        100.000        100.000        100.000        60.4770        60.4770                 NaN            NaN            NaN
  202401.        2074.18        100.000        100.000        100.000        100.000        100.000        100.000        60.4771        60.4771                 NaN            NaN            NaN
  202501.        2074.19        100.000        100.000        100.000        100.000        100.000        100.000        60.4771        60.4771                 NaN            NaN            NaN
  202601.        2074.20        100.000        100.000        100.000        100.000        100.000        100.000        60.4771        60.4771                 NaN            NaN            NaN
  202701.        2074.21        100.000        100.000        100.000        100.000        100.000        100.000        60.4772        60.4772                 NaN            NaN            NaN
  202801.        2074.22        100.000        100.000        100.000        100.000        100.000        100.000        60.4772        60.4772                 NaN            NaN            NaN
  202901.        2074.22        100.000        100.000        100.000        100.000        100.000        100.000        60.4772        60.4772                 NaN            NaN            NaN
  203001.        2074.23        100.000        100.000        100.000        100.000        100.000        100.000        60.4773        60.4773                 NaN            NaN            NaN
  203101.        2074.24        100.000        100.000        100.000        100.000        100.000        100.000        60.4773        60.4773                 NaN            NaN            NaN
  203201.        2074.25        100.000        100.000        100.000        100.000        100.000        100.000        60.4772        60.4772                 NaN            NaN            NaN
  203301.        2074.26        100.000        100.000        100.000        100.000        100.000        100.000        60.4772        60.4772                 NaN            NaN            NaN
  203401.        2074.27        100.000        100.000        100.000        100.000        100.000        100.000        60.4773        60.4773                 NaN            NaN            NaN
  203501.        2074.28        100.000        100.000        100.000        100.000        100.000        100.000        60.4773        60.4773                 NaN            NaN            NaN
  203601.        2074.29        100.000        100.000        100.000        100.000        100.000        100.000        60.4773        60.4773                 NaN            NaN            NaN
  203701.        2074.30        100.000        100.000        100.000        100.000        100.000        100.000        60.4774        60.4774                 NaN            NaN            NaN
  203801.        2074.31        100.000        100.000        100.000        100.000        100.000        100.000        60.4774        60.4774                 NaN            NaN            NaN
  203901.        2074.32        100.000        100.000        100.000        100.000        100.000        100.000        60.4774        60.4774                 NaN            NaN            NaN
  204001.        2074.33        100.000        100.000        100.000        100.000        100.000        100.000        60.4776        60.4776                 NaN            NaN            NaN
  204101.        2074.34        100.000        100.000        100.000        100.000        100.000        100.000        60.4776        60.4776                 NaN            NaN            NaN
  204201.        2074.34        100.000        100.000        100.000        100.000        100.000        100.000        60.4776        60.4776                 NaN            NaN            NaN
  204301.        2074.35        100.000        100.000        100.000        100.000        100.000        100.000        60.4777        60.4777                 NaN            NaN            NaN
  204401.        2074.36        100.000        100.000        100.000        100.000        100.000        100.000        60.4777        60.4777                 NaN            NaN            NaN
  204501.        2074.37        100.000        100.000        100.000        100.000        100.000        100.000        60.4777        60.4777                 NaN            NaN            NaN
  204601.        2074.38        100.000        100.000        100.000        100.000        100.000        100.000        60.4778        60.4778                 NaN            NaN            NaN
  204701.        2074.39        100.000        100.000        100.000        100.000        100.000        100.000        60.4778        60.4778                 NaN            NaN            NaN
  204801.        2074.40        100.000        100.000        100.000        100.000        100.000        100.000        60.4778        60.4778                 NaN            NaN            NaN
  204901.        2074.41        100.000        100.000        100.000        100.000        100.000        100.000        60.4779        60.4779                 NaN            NaN            NaN
  205001.        2074.42        100.000        100.000        100.000        100.000        100.000        100.000        60.4779        60.4779                 NaN            NaN            NaN
  205101.        2074.42        100.000        100.000        100.000        100.000        100.000        100.000        60.4779        60.4779                 NaN            NaN            NaN
  205201.        2074.43        100.000        100.000        100.000        100.000        100.000        100.000        60.4780        60.4780                 NaN            NaN            NaN
  205301.        2074.44        100.000        100.000        100.000        100.000        100.000        100.000        60.4780        60.4780                 NaN            NaN            NaN
  205401.        2074.45        100.000        100.000        100.000        100.000        100.000        100.000        60.4780        60.4780                 NaN            NaN            NaN
  205501.        2074.46        100.000        100.000        100.000        100.000        100.000        100.000        60.4780        60.4780                 NaN            NaN            NaN
  205601.        2074.47        100.000        100.000        100.000        100.000        100.000        100.000        60.4780        60.4780                 NaN            NaN            NaN
  205701.        2074.48        100.000        100.000        100.000        100.000        100.000        100.000        60.4781        60.4781                 NaN            NaN            NaN
  205801.        2074.48        100.000        100.000        100.000        100.000        100.000        100.000        60.4781        60.4781                 NaN            NaN            NaN
  205901.        2074.49        100.000        100.000        100.000        100.000        100.000        100.000        60.4781        60.4781                 NaN            NaN            NaN
  206001.        2074.50        100.000        100.000        100.000        100.000        100.000        100.000        60.4781        60.4781                 NaN            NaN            NaN
  206101.        2074.51        100.000        100.000        100.000        100.000        100.000        100.000        60.4782        60.4782                 NaN            NaN            NaN
  206201.        2074.52        100.000        100.000        100.000        100.000        100.000        100.000        60.4782        60.4782                 NaN            NaN            NaN
  206301.        2074.53        100.000        100.000        100.000        100.000        100.000        100.000        60.4782        60.4782                 NaN            NaN            NaN
  206401.        2074.54        100.000        100.000        100.000        100.000        100.000        100.000        60.4783        60.4783                 NaN            NaN            NaN
  206501.        2074.54        100.000        100.000        100.000        100.000        100.000        100.000        60.4783        60.4783                 NaN            NaN            NaN
  206601.        2074.55        100.000        100.000        100.000        100.000        100.000        100.000        60.4783        60.4783                 NaN            NaN            NaN
  206701.        2074.56        100.000        100.000        100.000        100.000        100.000        100.000        60.4784        60.4784                 NaN            NaN            NaN
  206801.        2074.57        100.000        100.000        100.000        100.000        100.000        100.000        60.4784        60.4784                 NaN            NaN            NaN
  206901.        2074.58        100.000        100.000        100.000        100.000        100.000        100.000        60.4784        60.4784                 NaN            NaN            NaN
  207001.        2074.59        100.000        100.000        100.000        100.000        100.000        100.000        60.4785        60.4785                 NaN            NaN            NaN
  207101.        2074.59        100.000        100.000        100.000        100.000        100.000        100.000        60.4785        60.4785                 NaN            NaN            NaN
  207201.        2074.60        100.000        100.000        100.000        100.000        100.000        100.000        60.4785        60.4785                 NaN            NaN            NaN
  207301.        2074.61        100.000        100.000        100.000        100.000        100.000        100.000        60.4786        60.4786                 NaN            NaN            NaN
  207401.        2074.62        100.000        100.000        100.000        100.000        100.000        100.000        60.4786        60.4786                 NaN            NaN            NaN
  207501.        2074.63        100.000        100.000        100.000        100.000        100.000        100.000        60.4786        60.4786                 NaN            NaN            NaN
  207601.        2074.64        100.000        100.000        100.000        100.000        100.000        100.000        60.4786        60.4786                 NaN            NaN            NaN
  207701.        2074.65        100.000        100.000        100.000        100.000        100.000        100.000        60.4787        60.4787                 NaN            NaN            NaN
  207801.        2074.65        100.000        100.000        100.000        100.000        100.000        100.000        60.4787        60.4787                 NaN            NaN            NaN
  207901.        2074.66        100.000        100.000        100.000        100.000        100.000        100.000        60.4787        60.4787                 NaN            NaN            NaN
  208001.        2074.67        100.000        100.000        100.000        100.000        100.000        100.000        60.4788        60.4788                 NaN            NaN            NaN
  208101.        2074.68        100.000        100.000        100.000        100.000        100.000        100.000        60.4788        60.4788                 NaN            NaN            NaN
  208201.        2074.69        100.000        100.000        100.000        100.000        100.000        100.000        60.4788        60.4788                 NaN            NaN            NaN
  208301.        2074.70        100.000        100.000        100.000        100.000        100.000        100.000        60.4789        60.4789                 NaN            NaN            NaN
  208401.        2074.70        100.000        100.000        100.000        100.000        100.000        100.000        60.4789        60.4789                 NaN            NaN            NaN
  208501.        2074.71        100.000        100.000        100.000        100.000        100.000        100.000        60.4789        60.4789                 NaN            NaN            NaN
  208601.        2074.72        100.000        100.000        100.000        100.000        100.000        100.000        60.4790        60.4790                 NaN            NaN            NaN
  208701.        2074.73        100.000        100.000        100.000        100.000        100.000        100.000        60.4790        60.4790                 NaN            NaN            NaN
  208801.        2074.74        100.000        100.000        100.000        100.000        100.000        100.000        60.4790        60.4790                 NaN            NaN            NaN
  208901.        2074.75        100.000        100.000        100.000        100.000        100.000        100.000        60.4790        60.4790                 NaN            NaN            NaN
  209001.        2074.76        100.000        100.000        100.000        100.000        100.000        100.000        60.4791        60.4791                 NaN            NaN            NaN
  209101.        2074.76        100.000        100.000        100.000        100.000        100.000        100.000        60.4791        60.4791                 NaN            NaN            NaN
  209201.        2074.77        100.000        100.000        100.000        100.000        100.000        100.000        60.4791        60.4791                 NaN            NaN            NaN
  209301.        2074.78        100.000        100.000        100.000        100.000        100.000        100.000        60.4792        60.4792                 NaN            NaN            NaN
  209401.        2074.79        100.000        100.000        100.000        100.000        100.000        100.000        60.4792        60.4792                 NaN            NaN            NaN
  209501.        2074.80        100.000        100.000        100.000        100.000        100.000        100.000        60.4792        60.4792                 NaN            NaN            NaN
  209601.        2074.81        100.000        100.000        100.000        100.000        100.000        100.000        60.4793        60.4793                 NaN            NaN            NaN
  209701.        2074.82        100.000        100.000        100.000        100.000        100.000        100.000        60.4793        60.4793                 NaN            NaN            NaN
  209801.        2074.82        100.000        100.000        100.000        100.000        100.000        100.000        60.4793        60.4793                 NaN            NaN            NaN
  209901.        2074.83        100.000        100.000        100.000        100.000        100.000        100.000        60.4794        60.4794                 NaN            NaN            NaN
  210001.        2074.84        100.000        100.000        100.000        100.000        100.000        100.000        60.4794        60.4794                 NaN            NaN            NaN
  210101.        2074.85        100.000        100.000        100.000        100.000        100.000        100.000        60.4794        60.4794                 NaN            NaN            NaN
  210201.        2074.86        100.000        100.000        100.000        100.000        100.000        100.000        60.4794        60.4794                 NaN            NaN            NaN
  210301.        2074.87        100.000        100.000        100.000        100.000        100.000        100.000        60.4795        60.4795                 NaN            NaN            NaN
  210401.        2074.88        100.000        100.000        100.000        100.000        100.000        100.000        60.4795        60.4795                 NaN            NaN            NaN
  210501.        2074.89        100.000        100.000        100.000        100.000        100.000        100.000        60.4795        60.4795                 NaN            NaN            NaN
  210601.        2074.90        100.000        100.000        100.000        100.000        100.000        100.000        60.4796        60.4796                 NaN            NaN            NaN
  210701.        2074.90        100.000        100.000        100.000        100.000        100.000        100.000        60.4796        60.4796                 NaN            NaN            NaN
  210801.        2074.91        100.000        100.000        100.000        100.000        100.000        100.000        60.4796        60.4796                 NaN            NaN            NaN
  210901.        2074.92        100.000        100.000        100.000        100.000        100.000        100.000        60.4797        60.4797                 NaN            NaN            NaN
  211001.        2074.93        100.000        100.000        100.000        100.000        100.000        100.000        60.4797        60.4797                 NaN            NaN            NaN
  211101.        2074.94        100.000        100.000        100.000        100.000        100.000        100.000        60.4797        60.4797                 NaN            NaN            NaN
  211201.        2074.95        100.000        100.000        100.000        100.000        100.000        100.000        60.4797        60.4797                 NaN            NaN            NaN
  211301.        2074.96        100.000        100.000        100.000        100.000        100.000        100.000        60.4798        60.4798                 NaN            NaN            NaN
  211401.        2074.97        100.000        100.000        100.000        100.000        100.000        100.000        60.4798        60.4798                 NaN            NaN            NaN
  211501.        2074.98        100.000        100.000        100.000        100.000        100.000        100.000        60.4798        60.4798                 NaN            NaN            NaN
  211601.        2074.99        100.000        100.000        100.000        100.000        100.000        100.000        60.4799        60.4799                 NaN            NaN            NaN
  211701.        2075.00        100.000        100.000        100.000        100.000        100.000        100.000        60.4799        60.4799                 NaN            NaN            NaN
  211801.        2075.01        100.000        100.000        100.000        100.000        100.000        100.000        60.4799        60.4799                 NaN            NaN            NaN
  211901.        2075.02        100.000        100.000        100.000        100.000        100.000        100.000        60.4800        60.4800                 NaN            NaN            NaN
  212001.        2075.03        100.000        100.000        100.000        100.000        100.000        100.000        60.4800        60.4800                 NaN            NaN            NaN
  212101.        2075.03        100.000        100.000        100.000        100.000        100.000        100.000        60.4800        60.4800                 NaN            NaN            NaN
  212201.        2075.04        100.000        100.000        100.000        100.000        100.000        100.000        60.4801        60.4801                 NaN            NaN            NaN
  212301.        2075.05        100.000        100.000        100.000        100.000        100.000        100.000        60.4801        60.4801                 NaN            NaN            NaN
  212401.        2075.06        100.000        100.000        100.000        100.000        100.000        100.000        60.4801        60.4801                 NaN            NaN            NaN
  212501.        2075.07        100.000        100.000        100.000        100.000        100.000        100.000        60.4802        60.4802                 NaN            NaN            NaN
  212601.        2075.08        100.000        100.000        100.000        100.000        100.000        100.000        60.4802        60.4802                 NaN            NaN            NaN
  212701.        2075.09        100.000        100.000        100.000        100.000        100.000        100.000        60.4802        60.4802                 NaN            NaN            NaN
  212801.        2075.10        100.000        100.000        100.000        100.000        100.000        100.000        60.4802        60.4802                 NaN            NaN            NaN
  212901.        2075.11        100.000        100.000        100.000        100.000        100.000        100.000        60.4803        60.4803                 NaN            NaN            NaN
  213001.        2075.12        100.000        100.000        100.000        100.000        100.000        100.000        60.4803        60.4803                 NaN            NaN            NaN
  213101.        2075.13        100.000        100.000        100.000        100.000        100.000        100.000        60.4803        60.4803                 NaN            NaN            NaN
  213201.        2075.14        100.000        100.000        100.000        100.000        100.000        100.000        60.4804        60.4804                 NaN            NaN            NaN
  213301.        2075.15        100.000        100.000        100.000        100.000        100.000        100.000        60.4804        60.4804                 NaN            NaN            NaN
